State,District,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual Total,Kharif,Rabi
Chhattisgarh,Bastar,2007,0,15.3,0,13.5,68.6,337,195.9,377.4,157.7,93.8,0,0,1259.2,1230.4,28.8
Chhattisgarh,Bastar,2008,10,18.2,135.5,17.7,40.3,183.9,360.2,380.5,239.5,11.8,0.7,0,1398.3,1216.2,182.1
Chhattisgarh,Bastar,2009,0,0,0,0,41.9,87.6,446.9,315.5,113,26,7.4,0,1038.3,1030.9,7.4
Chhattisgarh,Bastar,2010,6.1,3.1,10.1,36,38.2,133.1,422.7,436.8,320.1,151.5,35.4,30.1,1623.2,1502.4,120.8
Chhattisgarh,Bilaspur,2004,51.7,0.3,25.3,53.1,82.4,291.6,292.7,330.5,91.4,43.5,4.4,5.4,1272.3,1132.1,140.2
Chhattisgarh,Bilaspur,2005,74.2,39.6,7.7,14,41.5,305.2,450.4,269.4,200.8,72.9,0,0,1475.7,1340.2,135.5
Chhattisgarh,Bilaspur,2006,0,0,75.8,20.2,90.8,56.6,369.4,316.1,128.4,29.6,3.9,0.9,1091.7,990.9,100.8
Chhattisgarh,Bilaspur,2007,0,61.5,22.1,11.8,26.9,190.2,353.5,306.4,281.6,9.8,5.6,0,1269.4,1168.4,101
Chhattisgarh,Bilaspur,2008,4,11.9,34.2,11.3,1.7,249.8,230.8,257.6,236.2,4.8,4.7,0,1047,980.9,66.1
Chhattisgarh,Bilaspur,2009,7.8,0,0,9.7,23.5,43.1,314.8,301.9,62.6,28,63.4,0,854.8,773.9,80.9
Chhattisgarh,Bilaspur,2010,3.3,3.5,0.1,6.3,19.6,51.5,300.3,250.5,273.7,36.4,7.3,21.4,973.9,932,41.9
Chhattisgarh,Dantewara,2004,N.A.,N.A.,N.A.,N.A.,N.A.,308.7,275.2,351.6,89.9,55,0,0,N.A.,1080.4,0
Chhattisgarh,Dantewara,2005,19,0,0,1,17.3,165.8,295.8,210.2,347.1,121.5,0,0,1177.7,1157.7,20
Chhattisgarh,Dantewara,2006,0,0,N.A.,N.A.,0,41.5,283.5,595.2,220.3,11,0,0,N.A.,1151.5,0
Chhattisgarh,Dantewara,2007,0,2.5,0,5.3,0,104.8,301.7,398.2,511.3,361.8,0,0,1685.6,1677.8,7.8
Chhattisgarh,Dantewara,2008,0,2,13,3.5,0,202,460.1,387.9,137.4,0.1,0,0,1206,1187.5,18.5
Chhattisgarh,Dantewara,2009,0,0,0,0,0,14.4,398.9,155.5,110.3,19.5,10.5,0,709.1,698.6,10.5
Chhattisgarh,Dantewara,2010,17.2,0,0,3,0,117.7,524.4,457.7,356.4,72,40,42.8,1631.2,1528.2,103
Chhattisgarh,Dhamtari,2004,0,0,0,0,76.7,215.1,245.2,239.4,109.6,30,0,0,916,916,0
Chhattisgarh,Dhamtari,2005,78.8,37.6,21,5.6,8.4,109,319.2,204,289,27.7,0,0,1100.3,957.3,143
Chhattisgarh,Dhamtari,2006,0,0,68,40,72.5,53.9,449.2,482,143,1.6,10.2,0,1320.4,1202.2,118.2
Chhattisgarh,Dhamtari,2007,0,0,11.8,2.4,24.4,269.8,154.4,266.6,236.2,41.6,0,0,1007.2,993,14.2
Chhattisgarh,Dhamtari,2008,0,10.6,0,0,0,316,180.2,194,188.7,11.5,0,0,901,890.4,10.6
Chhattisgarh,Dhamtari,2009,0,0,0,0,0,98.7,648.9,142.3,77.3,1.3,144.5,0,1113,968.5,144.5
Chhattisgarh,Dhamtari,2010,4,0,0,0,3.8,70.2,432.4,202.5,347.8,112,20.5,17.9,1211.1,1168.7,42.4
Chhattisgarh,Durg,2004,0,0,0,0,0,291.8,306.4,300.5,85.9,13.3,0,0,997.9,997.9,0
Chhattisgarh,Durg,2005,N.A.,N.A.,3.5,6.2,29.3,98.2,326,236.4,353.5,48.2,0,2.6,N.A.,1091.6,12.3
Chhattisgarh,Durg,2006,0,0,26.8,18.2,44.8,27.4,251.7,392.6,120.5,4.4,0,0,886.4,841.4,45
Chhattisgarh,Durg,2007,0,5.8,1.8,0,0,229.6,298.4,328.8,202.1,2,0,0,1068.5,1060.9,7.6
Chhattisgarh,Durg,2008,0,0,6.8,0,0,240,138.3,287.9,231.8,0,0,0,904.8,898,6.8
Chhattisgarh,Durg,2009,0,0,0,0,0,21.5,405.2,213,51.8,4.2,99.2,0,794.9,695.7,99.2
Chhattisgarh,Durg,2010,6.2,0,0,0,7.7,146.4,391.3,276.6,279.8,11.1,18.2,12.4,1149.7,1112.9,36.8
Chhattisgarh,Janjgir,2004,31.2,2.2,12.3,23.3,3.9,169.1,344.1,385.7,51,27.9,0,0,1050.7,981.7,69
Chhattisgarh,Janjgir,2005,56.9,9.3,11.7,0,10.2,260.8,245.7,360.8,169.6,92.4,0,0,1217.4,1139.5,77.9
Chhattisgarh,Janjgir,2006,0,0,73.8,35.7,13.9,85.5,431.7,416.3,142.7,2.2,1.3,0,1203.1,1092.3,110.8
Chhattisgarh,Janjgir,2007,0,62.2,6.8,0,8.3,156.5,364.7,473.5,280.1,31.5,12.4,0,1396,1314.6,81.4
Chhattisgarh,Janjgir,2008,1.2,12.8,9,20,0,231.6,351.4,526.5,252.1,0,0,0,1404.6,1361.6,43
Chhattisgarh,Janjgir,2009,0,0,0,3.4,7.7,4,413.7,325.9,80.5,12.2,26.3,0,873.7,844,29.7
Chhattisgarh,Janjgir,2010,0,1.1,0,0,1.2,21.9,441.1,377.6,276,51.4,0,42.3,1212.6,1169.2,43.4
Chhattisgarh,Jashpur,2004,13,0,0,23,64.8,282,399.7,318.3,193.4,34.6,0,0,1328.8,1292.8,36
Chhattisgarh,Jashpur,2005,20,8,27,0,0,226.4,493.2,274.6,215.6,130.2,0,0,1395,1340,55
Chhattisgarh,Jashpur,2006,0,0,0,0,2,25.8,372.2,269.3,110.2,56.8,0,0,836.3,836.3,0
Chhattisgarh,Jashpur,2007,0,0,3,0,0,207.6,281.9,408.2,236.4,96.4,0,0,1233.5,1230.5,3
Chhattisgarh,Jashpur,2008,0,0,2.2,0,0,356.6,381.7,373.7,239.6,58.2,0,0,1412,1409.8,2.2
Chhattisgarh,Jashpur,2009,0,0,0,0,0,11.4,447.7,396,119.4,89.5,0,0,1064,1064,0
Chhattisgarh,Jashpur,2010,0,0,0,0,0,86.5,368.1,263.2,274.9,68.7,19.5,53,1133.9,1061.4,72.5
Chhattisgarh,Kanker,2004,13,0,0,0,0,192.6,301.4,300.7,165,65.1,0,0,1037.8,1024.8,13
Chhattisgarh,Kanker,2005,10.5,0,N.A.,65,65,169.9,439.9,165.9,273,56.5,0,0,N.A.,1170.2,75.5
Chhattisgarh,Kanker,2006,0,0,59.5,59.3,0,94.4,624.5,443.2,255.8,19,16,0,1571.7,1436.9,134.8
Chhattisgarh,Kanker,2007,0,0,0,0,0.1,479.6,87.6,416.8,204.2,47.4,0,0,1235.7,1235.7,0
Chhattisgarh,Kanker,2008,0,0,0,0,0,192.6,207.5,148.4,90.6,13.1,0,0,652.2,652.2,0
Chhattisgarh,Kanker,2009,0,0,0,0,0,29.5,488.7,266.9,55.7,27.8,0,0,868.6,868.6,0
Chhattisgarh,Kanker,2010,30.6,0.2,0,0,0,76,414.6,484.2,325.3,98.7,0,51.2,1480.8,1398.8,82
Chhattisgarh,Korba,2004,40,5,10.1,17.7,12.8,179.3,341,653.2,45.3,51.8,0,0,1356.2,1283.4,72.8
Chhattisgarh,Korba,2005,63.9,35.9,0,0,6.7,231.6,544,378.5,191.3,30.4,0,0,1482.3,1382.5,99.8
Chhattisgarh,Korba,2006,0,0,0,0,33.8,85.5,234.6,302.9,91.2,0.8,1.9,0,750.7,748.8,1.9
Chhattisgarh,Korba,2007,0,25.6,16.9,0,0,153,294.4,147.1,214.5,5.9,0,0,857.4,814.9,42.5
Chhattisgarh,Korba,2008,0,10,0,0,0,204.1,489.7,314.3,213,2.5,0,0,1233.6,1223.6,10
Chhattisgarh,Korba,2009,0,0,0,0,0,3.7,448.9,275.6,71.8,22.6,0,0,822.6,822.6,0
Chhattisgarh,Korba,2010,0,0,0,0,0,36.3,471.6,328.5,207.3,26.7,6.7,16,1093.1,1070.4,22.7
Chhattisgarh,Koriya,2004,28.5,0,1,9.5,21,95.9,353.4,364.1,67.8,24.1,0,0,965.3,926.3,39
Chhattisgarh,Koriya,2005,54.7,18.3,24.8,0,15.6,229.3,338.3,218.6,207.9,45.8,0,0,1153.3,1055.5,97.8
Chhattisgarh,Koriya,2006,N.A.,0,0,0,N.A.,59.3,465.5,415.1,80.1,1.3,0,0,N.A.,1021.3,0
Chhattisgarh,Koriya,2007,0,66.1,28.2,0,1.4,110.9,571.4,251.5,259.8,29.5,0,0,1318.8,1224.5,94.3
Chhattisgarh,Koriya,2008,0,9.4,0,0,0,290.8,340.4,325.8,12.9,19.1,0,0,998.4,989,9.4
Chhattisgarh,Koriya,2009,0,0,0,0,0,52.7,328.4,283.2,131.4,21.2,0,0,816.9,816.9,0
Chhattisgarh,Koriya,2010,0,1.7,0,0,0,18.3,368.2,218,75.8,12,0,8.2,702.2,692.3,9.9
Chhattisgarh,Kowardha,2004,0,N.A.,N.A.,N.A.,0,197.7,292,189.7,50.1,37.2,0,0,N.A.,766.7,0
Chhattisgarh,Kowardha,2005,N.A.,N.A.,10,N.A.,0,172.2,284.4,245.8,227.2,26.6,0,0,N.A.,956.2,10
Chhattisgarh,Kowardha,2006,0,N.A.,N.A.,N.A.,0,38.7,418.8,245.7,45.6,19.7,4.6,0,N.A.,768.5,4.6
Chhattisgarh,Kowardha,2007,0,55.2,19.2,1,9.8,70.7,134.5,199.1,147.3,17.7,0,0,654.5,579.1,75.4
Chhattisgarh,Kowardha,2008,0,0,0,0,0,132.1,210.8,174.4,177.4,0,0,0,694.7,694.7,0
Chhattisgarh,Kowardha,2009,0,0,0,0,0,66,149.4,250,37,15,95,0,612.4,517.4,95
Chhattisgarh,Kowardha,2010,0,15,0,0,0,53,544,272,276,40.5,8.5,16,1225,1185.5,39.5
Chhattisgarh,Mahasamund,2004,47.2,19,35.7,31.2,5.8,257.6,338.8,257.7,173.5,56.3,0,0,1222.8,1089.7,133.1
Chhattisgarh,Mahasamund,2005,85.4,19.1,7.7,0,40,168.3,444.9,245.5,251.8,116.3,0,0,1379,1266.8,112.2
Chhattisgarh,Mahasamund,2006,0,0,8.6,22.6,8.6,85.4,388.2,723.8,144.7,0,2,0,1383.9,1350.7,33.2
Chhattisgarh,Mahasamund,2007,0,32.5,0,14,8.7,232,296.3,258.3,303.3,29.5,0,0,1174.6,1128.1,46.5
Chhattisgarh,Mahasamund,2008,0,5.8,0,0,0,237,171.3,246.2,270,14.6,0,0,944.9,939.1,5.8
Chhattisgarh,Mahasamund,2009,0,0,0,0,0,21.2,895.2,188.7,68.9,16.1,0,0,1190.1,1190.1,0
Chhattisgarh,Mahasamund,2010,0,0.1,0,0,0,182,513,197.4,189.1,23.4,4.4,20.6,1130,1104.9,25.1
Chhattisgarh,Raigarh,2004,18.8,0,0,0,0,168.5,289.2,474.8,61.9,36.6,0,0,1049.8,1031,18.8
Chhattisgarh,Raigarh,2005,37.5,8.2,0,0,0,277.1,427.6,310.4,121.6,64.4,0,0,1246.8,1201.1,45.7
Chhattisgarh,Raigarh,2006,0,0,0,0,91.2,117.5,308.2,430.6,110.2,26.1,5.3,0,1089.1,1083.8,5.3
Chhattisgarh,Raigarh,2007,0,35.2,17.2,0,29.6,233.1,342.3,318.2,239.5,40.1,36.6,0,1291.8,1202.8,89
Chhattisgarh,Raigarh,2008,22.4,21.3,27.8,31.5,2.3,256.7,298.1,586.5,261.5,5.8,0,0,1513.9,1410.9,103
Chhattisgarh,Raigarh,2009,0,0,0,0,0,15.3,650.4,194.8,92.2,25.5,0,0,978.2,978.2,0
Chhattisgarh,Raigarh,2010,0,0,0,0,0,117.1,319.5,251.4,251.2,21.3,7.3,20.5,988.3,960.5,27.8
Chhattisgarh,Raipur,2004,36.7,32.4,10.9,11.7,24,217.3,341.5,143,86.6,35.1,0,0,939.2,847.5,91.7
Chhattisgarh,Raipur,2005,68.6,25,0.9,2.4,25.9,155.9,493.5,255.3,229.3,91.2,0,0,1348,1251.1,96.9
Chhattisgarh,Raipur,2006,0,0,35.6,31.2,72,59.6,384.5,430.5,177.5,14.4,1.4,0,1206.7,1138.5,68.2
Chhattisgarh,Raipur,2007,0,19.5,0.2,0.2,4.1,525.2,320.1,284.6,238,28.3,14,0,1434.2,1400.3,33.9
Chhattisgarh,Raipur,2008,6.5,10.1,2.6,1,5.8,262.8,233.1,279.5,289.7,23.4,0,0,1114.5,1094.3,20.2
Chhattisgarh,Raipur,2009,0,0,0,2.1,4.9,25.8,571.8,246.4,66.4,20.1,10.5,0.3,948.3,935.4,12.9
Chhattisgarh,Raipur,2010,3.4,1,0,1.7,5,53.8,462.4,225,273.8,47.7,23.3,12,1109.1,1067.7,41.4
Chhattisgarh,Rajnandgaon,2004,18.5,36,4.1,0,0,247.5,379.7,202.2,111.6,23.5,0,0,1023.1,964.5,58.6
Chhattisgarh,Rajnandgaon,2005,164.1,17.6,5.8,0,0,204.5,366,344.4,389.7,76.7,0,0,1568.8,1381.3,187.5
Chhattisgarh,Rajnandgaon,2006,0,0,36,12,0,65.5,323.9,530.5,154.2,5.5,0,0,1127.6,1079.6,48
Chhattisgarh,Rajnandgaon,2007,0,16.9,0,0,6,159.5,125.3,300.6,110.2,24.7,26.6,0,769.8,726.3,43.5
Chhattisgarh,Rajnandgaon,2008,8.4,15.4,45,0.2,9.3,87,181,239.8,225.4,1.2,0,0,812.7,743.7,69
Chhattisgarh,Rajnandgaon,2009,0,0,0,2.2,2.9,38.3,430.9,163,58.6,16.4,22,0.6,734.9,710.1,24.8
Chhattisgarh,Rajnandgaon,2010,3.8,1.5,0,0,1.4,149.4,438,309.1,269.4,24.8,8,16.5,1221.9,1192.1,29.8
Chhattisgarh,Surguja,2004,27.2,2,0,14.7,14.5,105.4,378.6,271,109.2,49,0,0,971.6,927.7,43.9
Chhattisgarh,Surguja,2005,59.3,61,7.3,5,3.8,240.4,218.1,263.6,219.5,42,0,0.1,1120.1,987.4,132.7
Chhattisgarh,Surguja,2006,0,0,45,17.4,33.7,82.1,391.9,439.3,146.7,25.7,4.5,0,1186.3,1119.4,66.9
Chhattisgarh,Surguja,2007,0,33.2,17.2,8.4,21.1,155.1,354.6,248.1,285.9,29.5,0.3,0,1153.4,1094.3,59.1
Chhattisgarh,Surguja,2008,8.3,6.9,10.3,25.4,8.9,331.8,359.6,246,111.7,9.8,0.9,0,1119.6,1067.8,51.8
Chhattisgarh,Surguja,2009,5.4,0,0,0.3,3.5,74.2,234.6,150,77.1,19,52.7,0,616.8,558.4,58.4
Chhattisgarh,Surguja,2010,0,10.9,0,0,9,51.6,216,102.4,154.3,22.8,6.4,23.3,596.7,556.1,40.6
Dadra and Nagar Haveli,Dadra & Nagar Haveli,2009,0,0,0,0,0,130.6,1448.1,251.4,174.5,92.9,0,0,2097.5,2097.5,0
Dadra and Nagar Haveli,Dadra & Nagar Haveli,2010,0,0,0,0,0,265.4,931.2,801.7,556.8,64.8,0,0,2619.9,2619.9,0
Dadra and Nagar Haveli,DNH & Daman,2004,0,0,0,0,0,393.2,827.2,1350.2,145.5,17.6,0,0,2733.7,2733.7,0
Dadra and Nagar Haveli,DNH & Daman,2005,0,0,0,0,0,1014.8,613.4,476.3,652.2,12.3,0,0,2769,2769,0
Dadra and Nagar Haveli,DNH & Daman,2006,0,0,0,0,0,425.4,1023.7,474,185,32.1,0,0,2140.2,2140.2,0
Dadra and Nagar Haveli,DNH & Daman,2007,0,0,0,0,0,343.9,756,782.9,605.2,0,2.3,0,2490.3,2488,2.3
Dadra and Nagar Haveli,DNH & Daman,2008,0,0.1,0,0,0,108.7,763,1031.5,377.3,2.5,0,0,2283.1,2283,0.1
Gujarat,Ahmedabad,2004,0,0,0,0,2.4,61.2,222.6,454.2,45.4,34,0.1,0,819.9,819.8,0.1
Gujarat,Ahmedabad,2005,0,0,0,0,0,393.2,301,223.3,341.4,0,0,0,1258.9,1258.9,0
Gujarat,Ahmedabad,2006,0,0,0.4,0,0,84.9,433,268,108.5,0,0,0,894.8,894.4,0.4
Gujarat,Ahmedabad,2007,0,0.1,0,0,0.4,95.3,381.2,310,103.2,0,0,0,890.2,890.1,0.1
Gujarat,Ahmedabad,2008,0,0,0,0.7,0,26.7,221.9,233.6,273.5,8.4,0,2,766.8,764.1,2.7
Gujarat,Ahmedabad,2009,0,0,0,0,0,4.7,265.5,103.2,8.8,4.9,0,0,387.1,387.1,0
Gujarat,Ahmedabad,2010,0.2,0,N.A.,0,0,46.7,335.9,421,241.7,0.9,50.7,0.2,N.A.,1046.2,51.1
Gujarat,Amreli,2004,0,0,0,0,12,88.4,159.7,223.1,61.8,21.3,0.2,0,566.5,566.3,0.2
Gujarat,Amreli,2005,0,0,0,0,0.3,558.2,150.7,45.2,405.8,5,0,0,1165.2,1165.2,0
Gujarat,Amreli,2006,0,0,1.5,0,0,181.2,479.3,77.6,80.7,3.7,1,0,825,822.5,2.5
Gujarat,Amreli,2007,0,0.4,0,0,0,118.2,278.8,306.4,338.4,0.1,2.8,0,1045.1,1041.9,3.2
Gujarat,Amreli,2008,0,0,0,4.2,0,72.1,237,90.7,300.6,23.8,0,0,728.4,724.2,4.2
Gujarat,Amreli,2009,0,0,0,0,0,56.4,360.4,70.8,16.9,5.2,3.2,0.2,513.1,509.7,3.4
Gujarat,Amreli,2010,0,0,0,0,0,110.2,348.4,197.9,178.5,16.8,79.3,0,931.1,851.8,79.3
Gujarat,Anand,2004,0,0,0,0,3.3,41.5,186.8,526,4,9.7,0,0,771.3,771.3,0
Gujarat,Anand,2005,0,0,0,0,0,502.3,521.8,153.1,340.9,0,0,0,1518.1,1518.1,0
Gujarat,Anand,2006,0,0,0,0,0,62.3,552.5,392.3,42.6,0,0,0,1049.7,1049.7,0
Gujarat,Anand,2007,0,0.5,0,0,0,78.5,391.5,280.4,147.2,0,0,0,898.1,897.6,0.5
Gujarat,Anand,2008,0,0,0,0.4,0,38.4,151,276.8,292.1,1.4,0.1,0,760.2,759.7,0.5
Gujarat,Anand,2009,0,0,0,0,0,0.6,246.9,95.3,10,3,1.3,0,357.1,355.8,1.3
Gujarat,Anand,2010,0,0,0,0,0,35.3,192.1,433.7,170,0.2,32.2,0,863.5,831.3,32.2
Gujarat,Banaskantha,2004,0,0,0,0,12.5,96,30.4,218.1,38.8,39.9,0,0,435.7,435.7,0
Gujarat,Banaskantha,2005,0,0,0,0,0,68,200.4,197.9,284.3,0,0,0,750.6,750.6,0
Gujarat,Banaskantha,2006,0,0,0.5,0,0,55,269.4,882.6,167.5,0.1,0,0,1375.1,1374.6,0.5
Gujarat,Banaskantha,2007,0,0.5,0.2,0,0,37.6,517.9,238,68.8,0,0,0,863,862.3,0.7
Gujarat,Banaskantha,2008,0,0.1,0,7.6,0,27.5,88.2,312,102,1.1,0,0.6,539.1,530.8,8.3
Gujarat,Banaskantha,2009,0,0,0.3,0,0,9.9,283.1,74.1,2.5,0,0,0,369.9,369.6,0.3
Gujarat,Banaskantha,2010,0.8,0,0,0,0,35.8,404,331.3,138.4,0,75.9,0.1,986.3,909.5,76.8
Gujarat,Baroda,2004,0,0,0,0,2.1,83.2,253,549.5,29.2,20.6,0,0,937.6,937.6,0
Gujarat,Baroda,2005,0,0,0,0,0.1,453.5,371.1,157.3,381.8,1.4,0,0,1365.2,1365.2,0
Gujarat,Baroda,2006,0,0,0.1,0,0,103.8,665.3,691.6,171,12.3,0,0,1644.1,1644,0.1
Gujarat,Baroda,2007,0.2,0,0,0,0,112.8,544.1,243.8,258.8,0,0.7,0,1160.4,1159.5,0.9
Gujarat,Baroda,2008,0,0,0,0.7,0,32.3,264.3,353.2,192.1,8,0.5,0.1,851.2,849.9,1.3
Gujarat,Baroda,2009,0,0,0,0,0,12.8,308.1,123,40.3,28.8,12.8,0.4,526.2,513,13.2
Gujarat,Baroda,2010,0,0,0,0,0,48,290.1,374.7,214.8,0.6,21.9,0,950.1,928.2,21.9
Gujarat,Bhavnagar,2004,0,0,0,0,9.2,88.2,225,191.8,43.6,19.9,0,0,577.7,577.7,0
Gujarat,Bhavnagar,2005,0,0,0,2,0.7,396,129.4,105.2,357.9,0.1,0,0,991.3,989.3,2
Gujarat,Bhavnagar,2006,0,0,0.8,0,0,126,456.1,92.4,55.6,1,0.2,0,732.1,731.1,1
Gujarat,Bhavnagar,2007,0,0.1,0,4,0,109.1,254.3,285.7,313.5,0,0.5,0,967.2,962.6,4.6
Gujarat,Bhavnagar,2008,0,0,0,1.9,0,39.8,221.1,186.6,279.6,11.7,0,0,740.7,738.8,1.9
Gujarat,Bhavnagar,2009,0,0,0,0,0,26.2,256.2,46.3,35.4,16.8,2.2,0,383.1,380.9,2.2
Gujarat,Bhavnagar,2010,0.2,0,0,0,0,72.5,244.4,214.2,200,6.3,52.4,0,790,737.4,52.6
Gujarat,Broach,2004,0,0,0,0,3.9,99.1,221.2,389.9,45.9,21.1,0,0,781.1,781.1,0
Gujarat,Broach,2005,0,0,0,0,0,461.8,149,99,246.5,0,0,0,956.3,956.3,0
Gujarat,Broach,2006,0,0,0,0,0,67.1,572.9,239.6,85.8,4.2,7.9,0,977.5,969.6,7.9
Gujarat,Broach,2007,0,0,0,0,0,72.5,445.7,218.1,189.6,0,0,0,925.9,925.9,0
Gujarat,Broach,2008,0,0,0,3,0,47.1,267.7,226.3,209.7,2.8,0.9,0,757.5,753.6,3.9
Gujarat,Broach,2009,0,0,0,0,0,12,250.8,81.2,44.7,38.4,3.3,0,430.4,427.1,3.3
Gujarat,Broach,2010,0,0,0,0,0,47.4,290.5,247.1,286.5,11.8,19.3,0,902.6,883.3,19.3
Gujarat,Dahod,2004,0,0,0,0,0,77.5,169.3,773.2,29.3,7,0,0,1056.3,1056.3,0
Gujarat,Dahod,2005,0,0,0,0,0,39.3,215.3,103.3,171.7,0,0,0,529.6,529.6,0
Gujarat,Dahod,2006,0,0,0,0,0,85.9,373.6,590.3,145.4,4.1,0,0,1199.3,1199.3,0
Gujarat,Dahod,2007,0,0,0,0,0,41.3,415.4,281.7,121.7,0,0,0,860.1,860.1,0
Gujarat,Dahod,2008,0,0,0,0,0,35.7,163.8,267.7,120.3,5.4,0,0,592.9,592.9,0
Gujarat,Dahod,2009,0,0,0,0,0,20,221,103.9,56.3,26.9,11.1,0,439.2,428.1,11.1
Gujarat,Dahod,2010,0,0,0,0,0,54.4,158.4,249.9,115.3,0,8.1,0,586.1,578,8.1
Gujarat,Dangs,2004,0,0,0,0,0,285,517,1369,217,71,0,0,2459,2459,0
Gujarat,Dangs,2005,0,0,0,0,0,1448,836,774,745,20,0,0,3823,3823,0
Gujarat,Dangs,2006,0,0,9,0,0,193,1253,952,151,51.6,7,0,2616.6,2600.6,16
Gujarat,Dangs,2007,0,0,0,0,0,292,832,518,243,0,36,0,1921,1885,36
Gujarat,Dangs,2008,0,0,0,0,0,65,546,1071,784,127,0,0,2593,2593,0
Gujarat,Dangs,2009,0,0,0,0,0,37,866,154,250,166,59,0,1532,1473,59
Gujarat,Dangs,2010,0,0,0,0,0,176,427,788,312,40,144,0,1887,1743,144
Gujarat,Gandhinagar,2004,0,0,0,0,0,138.3,170,429,14.7,6.7,0,0,758.7,758.7,0
Gujarat,Gandhinagar,2005,0,0,0,0,2,325,555.4,196.3,332,0,0,0,1410.7,1410.7,0
Gujarat,Gandhinagar,2006,0,0,0,0,0,58.3,327.8,523.6,144.8,1.3,0,0,1055.8,1055.8,0
Gujarat,Gandhinagar,2007,0,0,0,0,0,38.3,633.3,365,64.8,0,0,0,1101.4,1101.4,0
Gujarat,Gandhinagar,2008,0,0,0,5.8,0,26.3,175.5,413.3,111.5,0,0,8,740.4,726.6,13.8
Gujarat,Gandhinagar,2009,0,0,0,0,0,1.5,381.1,115.6,3.3,8.6,0,0,510.1,510.1,0
Gujarat,Gandhinagar,2010,0,0,0,0,0,81.8,341.6,307.5,168.8,0,20.9,0.6,921.2,899.7,21.5
Gujarat,Jamnagar,2004,0.6,0,0,0,21.9,144.5,68.7,259,32.8,35.5,0,0,563,562.4,0.6
Gujarat,Jamnagar,2005,0,0,0,0,0,103.1,182.1,76.6,214,0,0,0,575.8,575.8,0
Gujarat,Jamnagar,2006,0,0,3,0,0,51.3,370,247.4,101.8,0,0,0,773.5,770.5,3
Gujarat,Jamnagar,2007,0,4.3,0,0,0,132,269.6,630.3,162.7,0,0.4,0,1199.3,1194.6,4.7
Gujarat,Jamnagar,2008,0.5,0.7,0.1,0,0,139.2,156.9,83.7,192.6,0.8,0.5,2.5,577.5,573.2,4.3
Gujarat,Jamnagar,2009,0,0,0,0,0,128.4,629.7,142.8,12.5,4.4,0.2,0,918,917.8,0.2
Gujarat,Jamnagar,2010,0.3,0,0,0,0,112.2,619.3,471.9,237.1,3,62,0,1505.8,1443.5,62.3
Gujarat,Junagarh,2004,0.8,0,0,0,5.6,218.2,184,578,30.3,14.6,0,0,1031.5,1030.7,0.8
Gujarat,Junagarh,2005,0,0,0,0,0,316.7,174.3,88.9,371.4,1.4,0,0,952.7,952.7,0
Gujarat,Junagarh,2006,0,0,0.3,0,0,134.9,508.8,223.4,107.3,2.7,1.5,0,978.9,977.1,1.8
Gujarat,Junagarh,2007,0,0.1,0,0,0,154.2,226.5,956,314.1,0,2.8,0,1653.7,1650.8,2.9
Gujarat,Junagarh,2008,0,0.1,0,0,0,111.9,551.2,108.8,345,4.6,0,0,1121.6,1121.5,0.1
Gujarat,Junagarh,2009,0,0,0,0,0,204.9,1035.7,66.9,16.4,2.4,7.6,0,1333.9,1326.3,7.6
Gujarat,Junagarh,2010,0,0,0,0,1,88.7,686.8,540.1,267.1,30.5,87.5,0,1701.7,1614.2,87.5
Gujarat,Kheda,2004,0,0,0,0,0,70.4,156.4,558.5,31.1,14.2,0,0,830.6,830.6,0
Gujarat,Kheda,2005,0,0,0,0,0,320.1,398.1,130,290.5,0,0,0,1138.7,1138.7,0
Gujarat,Kheda,2006,0,0,0.6,0,0,59.5,616.4,643.9,91.4,0.7,0,0,1412.5,1411.9,0.6
Gujarat,Kheda,2007,0,0,0,0,0,64.1,513.6,385.5,180.7,0,0,0,1143.9,1143.9,0
Gujarat,Kheda,2008,0,0,0,0,0,35.9,207,313.5,201.5,0,0,0.2,758.1,757.9,0.2
Gujarat,Kheda,2009,0,0,0,0,0,1.7,285,144.8,3,13.6,2.8,0,450.9,448.1,2.8
Gujarat,Kheda,2010,0,0,0,0,0,21.9,264.8,408.6,117.3,0,33.8,0.6,847,812.6,34.4
Gujarat,Kutch,2004,0.1,0,0,0,3.9,69.6,17.3,158.9,33.4,16.9,0,0,300.1,300,0.1
Gujarat,Kutch,2005,0,0,0,0,0.1,84.9,123.8,24,153.7,0,0,0,386.5,386.5,0
Gujarat,Kutch,2006,0,0,2.8,0,0,17.8,266.5,241.5,30.9,0,0,1.4,560.9,556.7,4.2
Gujarat,Kutch,2007,0,2.2,0.2,0,0,87.9,111.8,311.2,50.5,0.1,0,0,563.9,561.5,2.4
Gujarat,Kutch,2008,0.1,0.1,0,0,0,63.2,38,84,113.2,0.1,1.1,14.6,314.4,298.5,15.9
Gujarat,Kutch,2009,0,0,0,0,0,42.4,323.5,124.6,6.4,0.9,0.1,0,497.9,497.8,0.1
Gujarat,Kutch,2010,0.3,0,0,0,0,52.7,344.3,283,153.3,0,54.2,0,887.8,833.3,54.5
Gujarat,Mehsana,2004,0,0,0,0,6.2,123.8,99.9,328.3,37.4,21.5,0,0,617.1,617.1,0
Gujarat,Mehsana,2005,0,0,0,0,0,172.3,510.5,363.6,344.5,0,0,0,1390.9,1390.9,0
